acousticness,danceability,duration_min,energy,instrumentalness,liveness,loudness,mode,tempo,valence,target,song_title,artist
0.949,0.619,4.012,0.324,5.42e-05,0.114,-10.146,0,111.927,0.0968,1,Stay,Rihanna
0.000483,0.701,3.737,0.829,0.00223,0.14,-5.749,0,132.349,0.501,1,The Sound Of San Francisco - Progressive Album Mix,Global Deejays
0.503,0.683,4.178,0.478,5.26e-05,0.113,-12.501,1,115.121,0.771,1,Sunshine Of Your Love,Cream
0.364,0.507,3.0,0.63,0.0127,0.293,-8.746,1,130.141,0.559,1,Somebody to Love,Jefferson Airplane
0.514,0.529,2.975,0.645,0.00821,0.113,-8.158,1,112.575,0.464,1,San Francisco (Be Sure to Wear Flowers In Your Hair) - Single Version,Scott McKenzie
0.351,0.561,2.584,0.329,0.0311,0.116,-12.68,1,105.029,0.297,1,White Rabbit,Jefferson Airplane
0.000294,0.827,5.872,0.462,0.543,0.0886,-10.673,1,123.994,0.341,1,Pleasure Power (DJ Smash Disco Remix),Afrolicious
0.134,0.359,3.819,0.662,0.0,0.0907,-2.843,1,152.096,0.296,1,Bound 2,Kanye West
0.00969,0.589,5.391,0.621,0.00104,0.181,-6.902,0,140.03,0.398,1,Drunk in Love,Beyoncé
7.59e-05,0.597,5.731,0.839,0.825,0.55,-6.964,1,108.993,0.199,1,Viol - Original Mix,Gesaffelstein
0.00778,0.677,4.269,0.64,0.477,0.093,-6.408,0,110.639,0.912,1,Good Mistake,Mr Little Jeans
0.0261,0.556,4.336,0.722,0.0163,0.166,-9.541,1,130.028,0.508,1,Runaway,Mr Little Jeans
0.0416,0.348,3.72,0.856,0.0,0.203,-3.216,0,188.046,0.261,1,Fall In Love,Phantogram
0.00207,0.468,3.932,0.971,0.00329,0.146,-3.382,0,92.003,0.814,1,You’re Not The One,Sky Ferreira
0.162,0.529,3.837,0.95,0.00199,0.616,-3.446,1,119.964,0.456,1,Sacrilege,Yeah Yeah Yeahs
0.0233,0.824,4.999,0.572,8.19e-06,0.208,-4.868,1,153.977,0.669,1,Collard Greens,ScHoolboy Q
0.37,0.645,4.541,0.836,0.0,0.125,-7.23,0,123.966,0.176,1,Hell Of A Night,ScHoolboy Q
0.00392,0.683,3.366,0.692,0.000441,0.105,-7.189,0,103.848,0.593,1,1977,Ana Tijoux
0.14,0.85,3.672,0.534,0.000893,0.313,-5.278,1,98.004,0.963,1,Latino & Proud,DJ Raff
0.0796,0.868,5.713,0.627,0.0,0.0983,-4.843,0,131.097,0.314,1,Move That Dope,Future
0.00135,0.702,3.641,0.74,0.896,0.0481,-5.949,0,145.05,0.583,1,Slasherr,Rustie
0.858,0.741,3.794,0.449,0.000522,0.133,-6.621,1,95.108,0.444,1,Outlines,AlunaGeorge
0.464,0.655,3.172,0.704,0.877,0.134,-10.341,0,99.96,0.696,1,Platoon,Jungle
0.00539,0.749,3.6,0.857,0.0,0.192,-5.24,1,111.906,0.355,1,Man Of The Year,ScHoolboy Q
0.00011,0.742,7.492,0.965,0.607,0.0703,-8.291,0,123.04,0.391,1,Spacer Woman - Vocal,Charlie
0.000595,0.805,7.424,0.79,0.889,0.0296,-7.93,1,122.994,0.533,1,Nobody Else - Original Mix,Dusky
0.421,0.876,4.0,0.675,1.16e-06,0.0667,-3.28,0,135.959,0.618,1,Stoner,Young Thug
0.00767,0.541,5.139,0.982,0.000765,0.291,-4.908,1,104.03,0.721,1,Elevate,St. Lucia
0.112,0.857,3.73,0.981,0.000157,0.0875,-4.223,1,148.009,0.709,1,Independent - House Remix,Hoodfellas
0.000518,0.771,6.556,0.963,0.901,0.147,-7.294,1,124.0,0.591,1,Au Seve,Julio Bashmore
0.0235,0.761,6.463,0.478,0.00972,0.0458,-7.437,0,118.925,0.948,1,Synchronize,Discodeine
0.00204,0.805,4.75,0.879,0.595,0.0578,-5.747,1,123.013,0.713,1,Don't Miss,The Alexanders
0.00118,0.682,4.917,0.953,0.622,0.256,-3.873,0,124.996,0.324,1,Coucou disco,Dim Sum
0.000725,0.801,5.25,0.718,0.91,0.0747,-6.246,1,123.999,0.817,1,Vowel Play - Original,Them Jeans
0.00188,0.661,5.199,0.837,0.0,0.362,-3.78,0,102.831,0.615,1,The Devil Is A Lie,Rick Ross
0.0454,0.895,3.236,0.783,0.0,0.137,-4.983,1,147.65,0.696,1,North North,Project Pat
0.548,0.706,3.436,0.707,0.000313,0.1,-5.212,0,144.877,0.246,1,Temporary View,SBTRKT
0.15,0.516,3.511,0.718,0.0163,0.167,-8.571,0,129.857,0.58,1,"III. Telegraph Ave. (""Oakland"" by Lloyd)",Childish Gambino
0.106,0.653,3.076,0.781,0.568,0.596,-7.433,1,101.029,0.49,1,Accelerate,Jungle
0.763,0.707,4.587,0.709,0.0,0.274,-3.979,0,89.094,0.497,1,0 To 100 / The Catch Up,Drake
0.0505,0.794,3.243,0.51,1.81e-06,0.0562,-7.314,1,167.879,0.189,1,Hot N*gga,Bobby Shmurda
0.394,0.484,2.67,0.265,0.0,0.149,-11.101,1,113.564,0.282,1,You'll Never Walk Alone - 2002 Remastered Version,Gerry & The Pacemakers
0.000599,0.487,5.413,0.68,0.0339,0.144,-8.497,0,94.46,0.076,1,Your Soul,Hippie Sabotage
0.0126,0.6,9.809,0.811,0.05,0.969,-10.199,0,100.894,0.372,1,dance yrself clean - live at madison square garden,LCD Soundsystem
0.713,0.628,5.059,0.575,0.00233,0.0635,-11.591,0,108.166,0.182,1,Running Up That Hill (A Deal With God),Kate Bush
0.0323,0.227,3.84,0.635,0.125,0.117,-9.169,1,170.179,0.36,1,High Ball Stepper,Jack White
0.768,0.275,4.731,0.216,0.897,0.0832,-13.818,1,116.388,0.176,1,The Great Gig In The Sky - 2011 Remastered Version,Pink Floyd
0.00416,0.644,3.52,0.848,0.0168,0.0629,-4.952,0,99.989,0.302,1,All We Need (feat. Shy Girls),ODESZA
0.00692,0.564,3.55,0.846,0.00175,0.0452,-5.897,0,122.035,0.695,1,Catamaran,Allah-Las
0.712,0.277,3.929,0.29,0.0459,0.228,-8.541,1,71.302,0.0576,1,Fool,Perfume Genius
0.296,0.609,4.852,0.909,0.0785,0.262,-7.302,0,114.019,0.416,1,Bulbform,TR/ST
0.000563,0.417,2.785,0.73,3.31e-06,0.0766,-6.774,1,81.179,0.44,1,Passing Out Pieces,Mac Demarco
0.36,0.784,3.536,0.649,0.000684,0.115,-6.905,1,140.203,0.503,1,Tuesday,ILoveMakonnen
0.0674,0.289,2.484,0.942,0.917,0.405,-3.207,1,137.281,0.302,1,Drop Dead Baby,Ty Segall
0.00342,0.313,2.584,0.893,0.0,0.0877,-3.891,0,127.11,0.709,1,My Sunshine,Ty Segall
0.000588,0.803,7.114,0.769,0.9,0.0683,-7.025,1,122.992,0.17,1,BIG Fun - Full Intention 88 Remix,Inner City
0.0421,0.895,3.876,0.517,9.72e-06,0.0511,-9.972,1,141.536,0.961,1,Natty Dread A Weh She Want,Horace Andy
0.0326,0.598,3.812,0.885,0.00265,0.107,-3.992,0,87.914,0.593,1,DLZ,TV On The Radio
0.123,0.749,4.313,0.855,0.164,0.329,-10.105,1,128.339,0.61,1,Whatcha Gonna Do,Koopsta Knicca
0.0625,0.758,4.206,0.629,0.000144,0.109,-8.283,0,112.575,0.26,1,18 With A Bullet,Pete Wingfield
0.602,0.746,3.179,0.484,0.00824,0.0576,-9.614,1,97.923,0.596,1,The Boss,James Brown
0.00234,0.191,3.24,0.979,0.283,0.617,-3.402,1,179.236,0.313,1,Drifting In And Out,Porcelain Raft
0.0389,0.856,3.246,0.719,9.03e-06,0.0935,-6.519,0,146.032,0.369,1,Made Me,Snootie Wild
0.605,0.583,4.39,0.515,0.000691,0.0931,-9.283,0,115.732,0.621,1,Way to be Loved,TOPS
0.00042,0.22,1.382,0.94,0.000541,0.0926,-2.397,1,83.072,0.72,1,Just Wanna Love You Girl,Epsilons
0.464,0.535,2.981,0.91,9.32e-05,0.0745,-4.827,1,111.027,0.956,1,Be Brave,The Strange Boys
0.619,0.722,2.931,0.28,0.0786,0.141,-13.483,0,66.711,0.466,1,Tupelo (Pt. 1) - Single Version,Albert King
0.0758,0.747,3.827,0.894,0.897,0.0918,-5.226,1,90.493,0.57,1,Candyman,Cornershop
0.565,0.63,4.122,0.374,0.00146,0.107,-11.305,1,166.999,0.573,1,Somebody Was Watching,Pops Staples
0.615,0.508,2.901,0.247,0.0352,0.166,-15.432,0,200.749,0.484,1,Tupelo - Part 1,Pop Staples
0.207,0.54,6.014,0.21,0.0765,0.334,-18.687,0,103.081,0.411,1,Tupelo,Steve Cropper
0.114,0.665,3.612,0.513,0.303,0.122,-7.314,1,100.344,0.0373,1,"Damn Son, Where'd You Find This? - Future of TRAP Mix",Trendsetter
0.00884,0.51,4.772,0.603,0.286,0.0569,-6.949,0,139.876,0.094,1,I'm in LOVE With GO-GO Dancer (Disco Diva) - Future of TRAP Mix,Trendsetter
0.114,0.665,3.612,0.513,0.303,0.122,-7.314,1,100.344,0.0373,1,Damn Son Where'd You Find This? (feat. Kelly Holiday) - Markus Maximus Remix,Markus Maximus
0.000321,0.647,6.154,0.793,0.833,0.401,-7.416,0,130.007,0.188,1,Work - The Advent & Spiriakos Remix,ZZT
0.612,0.649,2.929,0.406,0.0,0.103,-10.43,1,110.091,0.478,1,Mannish Boy,Muddy Waters
0.172,0.683,5.252,0.805,0.000231,0.357,-5.24,1,123.658,0.836,1,Holding On,Disclosure
0.227,0.873,2.759,0.504,0.0,0.121,-5.39,1,145.995,0.647,1,My Main,Mykfresh
0.00497,0.376,13.75,0.801,0.149,0.683,-10.662,0,152.826,0.807,1,Southern Man - Live,"Crosby, Stills, Nash & Young"
0.0113,0.523,3.384,0.863,0.204,0.113,-4.975,0,124.046,0.428,1,Won't Look Back,Duke Dumont
0.0226,0.586,3.57,0.892,0.00827,0.17,-4.937,0,132.048,0.523,1,Chrome Knight - Feat. Chromeo,Surkin
0.666,0.827,3.373,0.503,0.443,0.123,-11.007,1,119.35,0.94,1,Black Boy,Pops Staples
0.11,0.589,6.379,0.616,0.204,0.0721,-9.475,0,96.616,0.869,1,Give Me The Sunshine,Leo's Sunshipp
0.391,0.702,5.198,0.495,0.8,0.112,-11.645,0,78.507,0.292,1,Motherless Child,Romare
0.0975,0.582,4.201,0.875,0.912,0.143,-6.912,1,113.036,0.358,1,Giudecca,Ghost Culture
0.0169,0.374,4.898,0.853,2.72e-05,0.322,-3.571,0,200.035,0.422,1,Living Every Dream,Antwon
0.0339,0.422,4.322,0.851,0.0,0.152,-4.031,1,93.649,0.667,1,Easy Rider,Action Bronson
0.127,0.474,4.53,0.837,0.0197,0.169,-6.503,1,165.844,0.243,1,Nissim,The Gaslamp Killer
0.13,0.61,2.976,0.672,0.00283,0.109,-7.436,0,129.986,0.925,1,Topless,Orlando Julius
0.597,0.571,3.456,0.836,0.0108,0.106,-6.906,0,93.641,0.54,1,Breakthrough,The Funkees
0.0672,0.802,7.522,0.872,0.0197,0.0941,-6.346,0,117.005,0.68,1,Stand Up - Tiger & Woods Remix,Pitchben
0.218,0.793,3.237,0.607,4.95e-06,0.348,-6.488,0,140.992,0.16,1,Blow a Bag,Future
0.0319,0.846,5.483,0.472,0.0398,0.1,-9.13,0,124.984,0.671,1,Ain't got nobody,Sísý Ey
0.269,0.575,5.05,0.641,0.0121,0.211,-8.105,0,91.714,0.901,1,I Want'a Do Something Freaky To You,Leon Haywood
0.000997,0.787,8.081,0.916,0.811,0.0588,-8.542,0,116.007,0.507,1,I Got a Feeling,Shit Robot
0.304,0.614,3.64,0.575,0.0116,0.108,-5.819,0,150.009,0.284,1,Standard,Empress Of
0.103,0.835,6.492,0.481,0.81,0.113,-9.606,1,121.993,0.304,1,What I Might Do - Club Mix,Ben Pearce
0.201,0.696,6.646,0.852,0.00125,0.0736,-4.281,0,128.28,0.971,1,Let's Lovedance Tonight - Danny Krivit Re-edit - Original Disco Version,Gary's Gang
0.611,0.597,2.878,0.71,0.0,0.104,-9.798,1,150.13,0.767,1,Do You Love Me,The Contours
0.0185,0.609,6.298,0.664,0.0195,0.105,-9.116,0,105.976,0.0944,1,Too Bad I Have To Destroy You Now,Kid Cudi
0.737,0.571,2.947,0.839,0.0281,0.195,-5.799,0,127.356,0.813,1,Louie Louie,The Sonics
0.229,0.494,2.465,0.666,5.69e-05,0.0469,-9.743,0,140.832,0.704,1,Heart Full of Soul,The Yardbirds
0.236,0.347,2.51,0.638,0.0,0.0894,-10.258,1,94.506,0.594,1,For Your Love,The Yardbirds
0.436,0.684,4.167,0.486,9.77e-05,0.12,-12.521,1,115.076,0.821,1,Sunshine Of Your Love,Cream
0.000641,0.787,8.672,0.679,0.912,0.0618,-12.377,1,117.501,0.214,1,Taifa - The Emperor Machine Mix,Partial Arts
0.00254,0.696,8.381,0.643,0.834,0.276,-10.124,1,117.514,0.537,1,Taifa,Partial Arts
0.0043,0.894,6.267,0.676,0.348,0.425,-9.707,1,121.0,0.715,1,Make It,Patrick Di Stefano
0.00524,0.81,6.97,0.547,0.854,0.101,-12.295,0,120.752,0.817,1,Face It,Master C & J
0.0263,0.739,4.293,0.878,0.407,0.0477,-5.464,0,126.705,0.855,1,Mary-Mary (M&M Unreleased Mix) [feat. Dajae],Grand High Priest
0.000173,0.641,4.367,0.954,0.425,0.0535,-6.765,0,122.79,0.827,1,Supernature - Edit,Cerrone
0.136,0.829,5.351,0.65,2.15e-05,0.15,-9.691,1,108.398,0.744,1,I'll Be Good,Rene & Angela
0.00479,0.777,5.308,0.671,0.0244,0.286,-7.803,0,123.974,0.482,1,Defected In The House Ibiza 2013 Mixtape,Simon Dunmore
0.271,0.567,5.613,0.851,0.0,0.569,-5.897,1,80.935,0.598,1,"A Day In The Life - feat. RZA, The Mars Volta & AG + Good Hygiene feat. Tim Meadows Amended CD Version",Handsome Boy Modeling School
0.934,0.44,4.239,0.433,0.811,0.273,-17.453,0,79.952,0.217,1,Episode I - Duel of The Fates,John Williams
0.813,0.745,2.216,0.544,0.0,0.0975,-9.137,0,125.345,0.776,1,Three Cool Cats,The Coasters
0.00113,0.616,3.347,0.943,1.67e-06,0.346,-5.305,0,129.963,0.802,1,Mercy,The Third Degree
0.557,0.462,2.936,0.714,0.000881,0.0368,-8.772,1,144.952,0.375,1,Do I Love You?,The Ronettes
0.916,0.334,11.667,0.265,0.837,0.168,-17.219,1,113.12,0.0549,1,Night on Bald Mountain,Modest Mussorgsky
0.00325,0.686,4.675,0.61,0.000123,0.0984,-7.952,0,143.598,0.861,1,Akue We Non Houme - Jerk Fon,T. P. Orchestre Poly-Rythmo
0.517,0.691,7.42,0.714,0.0164,0.178,-9.694,1,91.045,0.96,1,Ecoute ma mélodie - Bossa Afro,T. P. Orchestre Poly-Rythmo
0.292,0.592,4.43,0.688,0.268,0.0508,-14.107,1,102.099,0.927,1,Ole,The Funkees
0.0164,0.653,6.222,0.875,0.0311,0.377,-5.232,1,116.956,0.796,1,Greetings,Joni Haastrup
0.0314,0.86,5.069,0.857,0.38,0.0694,-4.23,1,121.999,0.826,1,5thep,Todd Osborn
0.0114,0.682,5.329,0.78,0.735,0.0862,-9.948,1,115.564,0.334,1,Cavern,Liquid Liquid
0.0491,0.703,3.236,0.464,0.0,0.146,-5.977,0,95.012,0.689,1,Your Love,Mick Jenkins
0.895,0.444,2.518,0.412,0.64,0.145,-11.569,1,184.012,0.364,1,Sleepwalk,Santo & Johnny
0.0624,0.476,5.151,0.571,0.353,0.349,-7.223,0,141.221,0.419,1,What I Might Do - Kilter Remix,Ben Pearce
0.000286,0.313,5.159,0.872,2.26e-05,0.15,-5.058,0,122.362,0.389,1,Waiting Around For Grace,Pond
4.19e-05,0.636,5.435,0.864,0.887,0.104,-9.618,0,123.972,0.611,1,Nobodys Fool - Ben Pearce Remix,Real Connoisseur
0.0983,0.632,5.703,0.586,0.581,0.0535,-11.333,1,114.243,0.889,1,Smoke On The Water,Deep Purple
0.314,0.43,3.224,0.734,0.000286,0.0808,-10.043,0,133.992,0.0537,1,Able to See Me,Hippie Sabotage
0.809,0.833,3.109,0.684,0.0,0.0952,-6.325,1,112.7,0.954,1,Oogum Boogum Song,Brenton Wood
0.723,0.688,7.12,0.421,0.625,0.0734,-9.015,0,138.0,0.63,1,The Gaudy Side of Town,Gayngs
0.577,0.438,4.843,0.404,0.759,0.0767,-11.815,0,137.895,0.134,1,The Walker,Gayngs
0.59,0.789,3.652,0.698,0.802,0.11,-7.842,1,120.961,0.713,1,Ultimate Painting,Ultimate Painting
0.156,0.819,3.569,0.671,0.000136,0.2,-6.947,0,129.921,0.555,1,Agorinha,Sango
0.887,0.366,3.507,0.407,0.263,0.114,-10.047,1,148.436,0.352,1,I'm Glad,Captain Beefheart & His Magic Band
0.149,0.71,4.256,0.959,2.1e-05,0.336,-6.697,0,108.006,0.492,1,Apollo Throwdown (Star Slinger Remix),The Go! Team
0.00727,0.582,5.035,0.734,0.202,0.76,-6.987,0,127.071,0.638,1,Boys Life,Small Black
0.349,0.545,3.536,0.507,2.92e-06,0.157,-7.534,0,124.311,0.685,1,Dirt And Grime,Fathers Children
4.61e-06,0.479,3.843,0.854,5.72e-05,0.372,-6.101,1,136.067,0.55,1,Pedestrian at Best,Courtney Barnett
0.0175,0.564,3.676,0.737,0.0,0.054,-4.079,1,104.764,0.231,1,Middle,DJ Snake
0.198,0.89,5.439,0.52,0.273,0.0638,-6.927,0,114.959,0.717,1,Something About You - Extended Mix,Hayden James
0.00543,0.363,2.98,0.755,0.00105,0.084,-6.654,0,114.407,0.736,1,Only You,Mac Demarco
0.101,0.867,5.048,0.669,0.683,0.0583,-7.897,0,121.99,0.696,1,The One,ZHU
0.612,0.59,3.659,0.578,0.000162,0.0837,-5.798,0,81.663,0.262,1,Way Down We Go,Kaleo
0.000825,0.832,6.096,0.496,0.825,0.114,-10.601,0,117.741,0.854,1,Deeper Than Love,Colleen Green
0.478,0.839,3.021,0.585,0.00281,0.0435,-7.738,1,89.821,0.894,1,Back Pocket,Vulfpeck
0.0716,0.447,2.608,0.416,0.00426,0.125,-12.181,0,103.068,0.309,1,All I Wanna Do,The Beach Boys
0.0328,0.598,4.34,0.657,2.72e-05,0.172,-7.466,1,114.969,0.2,1,Water,Jamaican Queens
0.0664,0.643,5.59,0.889,0.884,0.0904,-7.043,0,131.999,0.658,1,You,Ejeca
0.00324,0.746,6.385,0.613,0.672,0.167,-10.104,1,125.317,0.627,1,Voodoo Ray - Danny Tenaglia Remix,A Guy Called Gerald
0.000624,0.906,5.189,0.648,0.0857,0.272,-8.742,0,123.98,0.646,1,Jack,Breach
0.000334,0.907,3.06,0.616,0.425,0.11,-7.073,0,124.036,0.614,1,Jack,Breach
0.331,0.578,3.961,0.633,0.0,0.635,-10.117,0,101.534,0.635,1,Mary Jane (Jamie Xx - Girl Remix),Jamie xx
0.00431,0.808,6.038,0.916,0.598,0.0445,-4.54,1,121.99,0.69,1,Chunky - Club Mix,Format:B
0.0252,0.745,4.545,0.894,0.878,0.137,-4.721,0,127.99,0.49,1,One Who Lost,DJ Dodger Stadium
0.0125,0.634,6.766,0.858,0.84,0.0984,-11.661,1,123.991,0.233,1,Delorean Dynamite,Todd Terje
0.198,0.603,2.43,0.921,0.00035,0.133,-3.555,0,122.978,0.814,1,Do You Want a Man - Heaven & Hell Remix,William Onyeabor
0.00166,0.587,3.422,0.841,0.53,0.117,-5.079,0,142.95,0.696,1,Celebrando,CLUBZ
0.0289,0.93,3.417,0.483,0.00244,0.103,-9.925,1,120.022,0.577,1,No Eyes (Radio Edit),Claptone
0.0124,0.585,4.4,0.62,0.0164,0.135,-9.075,1,80.021,0.715,1,Fanfare,Magic City Hippies
0.0245,0.803,5.273,0.427,0.405,0.0953,-10.819,1,118.008,0.451,1,Dorothy,Polo & Pan
0.411,0.757,3.32,0.868,0.00221,0.355,-9.326,1,138.923,0.787,1,Long Cool Woman (In A Black Dress) - 1999 Remastered Version,The Hollies
0.157,0.729,4.45,0.818,0.285,0.195,-9.992,1,125.811,0.909,1,Bang A Gong [Get It On] (Remastered Single/LP Version),T. Rex
2.6e-05,0.76,4.535,0.669,0.076,0.0666,-8.583,1,122.007,0.683,1,Paris Groove (Original Mix),Boston Bun
0.000885,0.79,5.2,0.427,0.446,0.0514,-11.361,0,116.986,0.961,1,Nothing,HNNY
0.207,0.786,3.435,0.963,0.0012,0.169,-2.84,0,94.63,0.9,1,Hey DJ,Worlds Famous Supreme Team
0.242,0.708,3.267,0.441,0.000147,0.0899,-12.931,1,125.191,0.717,1,Tighten Up - Pt. 1,Archie Bell & The Drells
0.643,0.729,4.364,0.666,0.135,0.0947,-10.721,1,109.554,0.872,1,Ohye Atar Gyan,Ebo Taylor
0.312,0.76,6.18,0.636,0.534,0.0622,-11.605,1,99.223,0.682,1,Heaven,Ebo Taylor
0.847,0.661,2.134,0.76,0.334,0.137,-9.509,1,111.165,0.975,1,I'm Walkin' - 2002 Digital Remaster,Fats Domino
0.00428,0.704,6.759,0.895,0.28,0.267,-7.81,1,118.662,0.865,1,"Bizarre Love Triangle - Shep Pettibone 12"" Remix",New Order
0.0154,0.606,3.255,0.913,0.905,0.326,-7.865,1,146.15,0.82,1,Dreams Never End - 2015 Remastered Version,New Order
0.00207,0.587,9.108,0.915,0.579,0.136,-8.307,0,128.004,0.539,1,Plastic - Extended Mix,New Order
0.16,0.66,2.875,0.591,0.848,0.632,-8.497,0,100.034,0.835,1,You Are the Right One,Sports
0.000779,0.34,3.464,0.454,0.0188,0.337,-12.279,0,100.089,0.39,1,Let Me Try,Kaleidoscope
0.0476,0.723,6.981,0.755,0.00147,0.469,-9.381,1,97.195,0.573,1,Thinking of You,Lord Echo
0.717,0.285,2.72,0.512,0.0,0.0842,-8.103,1,94.922,0.48,1,Just Say The Word,Jerry Townes
0.218,0.63,9.845,0.862,0.0527,0.0618,-6.12,0,103.118,0.698,1,Obi Agye Me Dofo,Vis à Vis
0.783,0.418,3.663,0.0962,6.61e-05,0.136,-15.078,1,184.721,0.342,1,I'm Going Down,Rose Royce
0.087,0.529,4.307,0.571,6.34e-06,0.876,-6.264,0,102.428,0.104,1,Said So What,French Kicks
0.0112,0.465,3.881,0.727,0.802,0.0964,-5.181,0,118.149,0.47,1,Carl Sagan,Night Moves
0.0133,0.69,8.306,0.911,0.907,0.127,-9.075,1,124.019,0.62,1,Muzik Xpress,X-Press 2
0.0044,0.449,3.91,0.962,0.897,0.397,-4.293,0,154.979,0.296,1,A Hundred Ropes,Minor Victories
0.9,0.582,3.973,0.401,0.538,0.157,-8.731,1,112.357,0.414,1,No Woman,Whitney
0.934,0.44,4.239,0.433,0.811,0.273,-17.453,0,79.952,0.217,1,Episode I - Duel of The Fates,John Williams
0.0395,0.669,9.58,0.904,0.406,0.116,-5.487,1,107.83,0.921,1,Giant,The The
0.189,0.622,5.319,0.752,0.0124,0.0443,-6.964,0,126.047,0.576,1,Hush,Magic City Hippies
6.89e-05,0.286,3.597,0.704,0.034,0.192,-5.12,0,145.843,0.185,1,Desire,DILLY DALLY
0.0552,0.373,3.37,0.63,0.0,0.107,-5.131,1,115.942,0.357,1,Shut Up Kiss Me,Angel Olsen
0.136,0.906,3.917,0.444,6.44e-05,0.173,-8.692,0,140.063,0.68,1,No Heart,21 Savage
0.00134,0.789,2.714,0.682,1.39e-06,0.128,-6.841,0,109.988,0.562,1,We Want Some Pussy,Ezale
0.155,0.822,2.615,0.863,0.000632,0.0913,-8.035,1,100.959,0.608,1,We Out Here,Ezale
0.0599,0.756,4.284,0.853,0.000562,0.115,-5.92,0,100.004,0.426,1,By Design,Kid Cudi
0.189,0.555,0.867,0.759,0.459,0.248,-6.214,0,192.272,0.23,1,Aloha,Chris Bear
0.0633,0.897,5.574,0.661,0.0,0.116,-6.2,0,127.081,0.204,1,Bad and Boujee (feat. Lil Uzi Vert),Migos
0.56,0.654,3.097,0.499,0.907,0.169,-9.084,0,103.966,0.124,1,The Winner Is - from Little Miss Sunshine,DeVotchKa
0.0442,0.679,5.359,0.462,0.793,0.0846,-10.128,1,120.012,0.289,1,Virile,The Blaze
0.0004,0.804,7.249,0.64,0.935,0.0812,-8.598,1,124.007,0.0451,1,Let Me Tell U,Jimmy Edgar
0.078,0.815,8.162,0.459,0.826,0.067,-12.588,0,124.996,0.616,1,Wonky Bassline Disco Banger,Red Rack'Em
1.65e-05,0.499,6.587,0.506,0.941,0.0784,-16.778,0,186.328,0.367,1,Remember,Gino Soccio
0.0423,0.84,6.623,0.918,0.613,0.306,-9.251,1,124.847,0.468,1,Anti Social Tendencies,The Parallax Corporation
0.0109,0.816,2.998,0.747,0.756,0.0811,-8.066,1,119.98,0.144,1,What Time Is Love (Live at SSL mix),Lifelike
0.016,0.646,2.376,0.757,0.0243,0.112,-6.089,1,108.438,0.635,1,The Spirit Blossoms All Over the Land,Onra
0.028,0.658,1.817,0.568,0.00356,0.105,-7.579,1,128.638,0.881,1,On the Lips,Frankie Cosmos
0.00159,0.865,4.171,0.603,0.428,0.0782,-11.289,1,135.006,0.595,1,Stripper,Fancy Fux
0.003,0.754,4.694,0.968,0.795,0.194,-4.419,1,124.971,0.55,1,Operator (Ring Ring) ft. Dances With White Girls,Chris Lake
0.0372,0.89,6.682,0.443,0.385,0.369,-8.654,1,122.002,0.195,1,Big Jet Plane - Animal Trainer Remix,Jan Blomqvist
0.514,0.731,8.585,0.638,0.332,0.144,-8.738,0,143.018,0.33,1,Fight,Nicolas Jaar
0.109,0.748,4.167,0.623,0.0,0.15,-5.08,1,105.045,0.194,1,Bambi,Jidenna
0.758,0.744,2.822,0.555,0.0,0.108,-6.744,1,121.241,0.775,1,Raindrops,The Silvertones
0.34,0.77,3.031,0.409,0.0,0.0993,-13.387,1,80.126,0.869,1,Truths & Rights,Johnny Osbourne
0.269,0.663,6.02,0.602,8.81e-05,0.118,-11.013,1,149.51,0.899,1,Smoke,Ohio Players
0.411,0.236,3.107,0.706,5.43e-06,0.953,-6.544,1,105.624,0.313,1,You Are My Special Angel,The Vogues
0.666,0.354,2.316,0.366,0.0,0.167,-10.799,0,111.057,0.561,1,Just A Little Lovin',Dusty Springfield
0.517,0.367,3.597,0.215,0.0,0.618,-16.652,1,98.742,0.255,1,Unchained Melody,The Righteous Brothers
0.00594,0.58,3.559,0.859,0.00163,0.463,-4.532,1,129.959,0.285,1,Howl,Florence + The Machine
0.0173,0.916,3.062,0.571,1.11e-06,0.153,-8.241,0,103.521,0.467,1,For Free,DJ Khaled
0.0681,0.767,7.176,0.686,0.91,0.111,-10.476,1,114.07,0.578,1,Mystery Of Love,Mr. Fingers
0.0853,0.864,2.108,0.552,0.778,0.094,-8.851,0,112.378,0.74,1,Hung Over,The Martini's
0.661,0.457,2.944,0.909,1.54e-06,0.124,-3.189,1,93.193,0.844,1,"Bold Soul Sister, Bold Soul Brother - USDEA0400901",The Black On White Affair
0.543,0.785,3.276,0.796,0.291,0.108,-5.815,0,136.05,0.806,1,Cane Shuga,Glass Animals
0.211,0.418,3.845,0.547,0.0443,0.187,-4.932,1,131.99,0.127,1,Queen,Perfume Genius
0.0378,0.81,6.16,0.793,1.82e-06,0.072,-9.404,0,116.049,0.86,1,Get Lucky,Daft Punk
0.0159,0.588,4.488,0.596,0.0,0.0898,-4.994,1,130.346,0.0602,1,Bugatti,Ace Hood
0.0384,0.841,3.258,0.729,0.0,0.276,-3.047,0,132.073,0.43,1,Versace,Migos
0.000954,0.775,3.134,0.823,0.0,0.144,-6.091,1,130.041,0.288,1,Black Skinhead,Kanye West
0.147,0.85,4.355,0.509,0.0,0.0759,-9.637,0,134.9,0.769,1,Type of Way,Rich Homie Quan
0.00444,0.413,3.764,0.633,0.0,0.361,-5.188,1,170.016,0.184,1,Recover,CHVRCHES
